date,borough,mode,rides
2025-08-20,Lambeth,Tube,118
2025-08-21,Lambeth,Tube,124
2025-08-22,Lambeth,Tube,114
2025-08-23,Lambeth,Tube,90
2025-08-24,Lambeth,Tube,98
2025-08-25,Lambeth,Tube,126
2025-08-26,Lambeth,Tube,131
2025-08-27,Lambeth,Tube,124
2025-08-28,Lambeth,Tube,145
2025-08-29,Lambeth,Tube,133
2025-08-30,Lambeth,Tube,97
2025-08-31,Lambeth,Tube,90
2024-09-01,Lambeth,Bus,75
2024-09-02,Lambeth,Bus,107
2024-09-03,Lambeth,Bus,99
2024-09-04,Lambeth,Bus,82
2024-09-05,Lambeth,Bus,106
2024-09-06,Lambeth,Bus,99
2024-09-07,Lambeth,Bus,69
2024-09-08,Lambeth,Bus,79
2024-09-09,Lambeth,Bus,87
2024-09-10,Lambeth,Bus,109
2024-09-11,Lambeth,Bus,110
2024-09-12,Lambeth,Bus,100
2024-09-13,Lambeth,Bus,80
2024-09-14,Lambeth,Bus,66
2024-09-15,Lambeth,Bus,65
2024-09-16,Lambeth,Bus,96
2024-09-17,Lambeth,Bus,84
2024-09-18,Lambeth,Bus,107
2024-09-19,Lambeth,Bus,104
2024-09-20,Lambeth,Bus,98
2024-09-21,Lambeth,Bus,75
2024-09-22,Lambeth,Bus,80
2024-09-23,Lambeth,Bus,87
2024-09-24,Lambeth,Bus,95
2024-09-25,Lambeth,Bus,95
2024-09-26,Lambeth,Bus,104
2024-09-27,Lambeth,Bus,90
2024-09-28,Lambeth,Bus,78
2024-09-29,Lambeth,Bus,82
2024-09-30,Lambeth,Bus,113
2024-10-01,Lambeth,Bus,105
2024-10-02,Lambeth,Bus,99
2024-10-03,Lambeth,Bus,110
2024-10-04,Lambeth,Bus,96
2024-10-05,Lambeth,Bus,65
2024-10-06,Lambeth,Bus,77
2024-10-07,Lambeth,Bus,95
2024-10-08,Lambeth,Bus,101
2024-10-09,Lambeth,Bus,106
2024-10-10,Lambeth,Bus,97
2024-10-11,Lambeth,Bus,92
2024-10-12,Lambeth,Bus,81
2024-10-13,Lambeth,Bus,70
2024-10-14,Lambeth,Bus,89
2024-10-15,Lambeth,Bus,87
2024-10-16,Lambeth,Bus,110
2024-10-17,Lambeth,Bus,118
2024-10-18,Lambeth,Bus,93
2024-10-19,Lambeth,Bus,70
2024-10-20,Lambeth,Bus,75
2024-10-21,Lambeth,Bus,118
2024-10-22,Lambeth,Bus,107
2024-10-23,Lambeth,Bus,105
2024-10-24,Lambeth,Bus,122
2024-10-25,Lambeth,Bus,120
2024-10-26,Lambeth,Bus,90
2024-10-27,Lambeth,Bus,80
2024-10-28,Lambeth,Bus,108
2024-10-29,Lambeth,Bus,97
2024-10-30,Lambeth,Bus,123
2024-10-31,Lambeth,Bus,111
2024-11-01,Lambeth,Bus,113
2024-11-02,Lambeth,Bus,78
2024-11-03,Lambeth,Bus,65
2024-11-04,Lambeth,Bus,115
2024-11-05,Lambeth,Bus,120
2024-11-06,Lambeth,Bus,118
2024-11-07,Lambeth,Bus,120
2024-11-08,Lambeth,Bus,117
2024-11-09,Lambeth,Bus,79
2024-11-10,Lambeth,Bus,90
2024-11-11,Lambeth,Bus,108
2024-11-12,Lambeth,Bus,110
2024-11-13,Lambeth,Bus,115
2024-11-14,Lambeth,Bus,109
2024-11-15,Lambeth,Bus,122
2024-11-16,Lambeth,Bus,82
2024-11-17,Lambeth,Bus,81
2024-11-18,Lambeth,Bus,107
2024-11-19,Lambeth,Bus,116
2024-11-20,Lambeth,Bus,107
2024-11-21,Lambeth,Bus,121
2024-11-22,Lambeth,Bus,105
2024-11-23,Lambeth,Bus,84
2024-11-24,Lambeth,Bus,79
2024-11-25,Lambeth,Bus,108
2024-11-26,Lambeth,Bus,112
2024-11-27,Lambeth,Bus,116
2024-11-28,Lambeth,Bus,114
2024-11-29,Lambeth,Bus,120
2024-11-30,Lambeth,Bus,83
2024-12-01,Lambeth,Bus,78
2024-12-02,Lambeth,Bus,108
2024-12-03,Lambeth,Bus,118
2024-12-04,Lambeth,Bus,98
2024-12-05,Lambeth,Bus,118
2024-12-06,Lambeth,Bus,108
2024-12-07,Lambeth,Bus,84
2024-12-08,Lambeth,Bus,90
2024-12-09,Lambeth,Bus,109
2024-12-10,Lambeth,Bus,116
2024-12-11,Lambeth,Bus,109
2024-12-12,Lambeth,Bus,113
2024-12-13,Lambeth,Bus,102
2024-12-14,Lambeth,Bus,83
2024-12-15,Lambeth,Bus,85
2024-12-16,Lambeth,Bus,96
2024-12-17,Lambeth,Bus,99
2024-12-18,Lambeth,Bus,102
2024-12-19,Lambeth,Bus,94
2024-12-20,Lambeth,Bus,84
2024-12-21,Lambeth,Bus,77
2024-12-22,Lambeth,Bus,93
2024-12-23,Lambeth,Bus,100
2024-12-24,Lambeth,Bus,118
2024-12-25,Lambeth,Bus,120
2024-12-26,Lambeth,Bus,91
2024-12-27,Lambeth,Bus,101
2024-12-28,Lambeth,Bus,90
2024-12-29,Lambeth,Bus,75
2024-12-30,Lambeth,Bus,91
2024-12-31,Lambeth,Bus,93
2025-01-01,Lambeth,Bus,115
2025-01-02,Lambeth,Bus,91
2025-01-03,Lambeth,Bus,80
2025-01-04,Lambeth,Bus,74
2025-01-05,Lambeth,Bus,71
2025-01-06,Lambeth,Bus,108
2025-01-07,Lambeth,Bus,106
2025-01-08,Lambeth,Bus,97
2025-01-09,Lambeth,Bus,107
2025-01-10,Lambeth,Bus,116
2025-01-11,Lambeth,Bus,79
2025-01-12,Lambeth,Bus,84
2025-01-13,Lambeth,Bus,96
2025-01-14,Lambeth,Bus,92
2025-01-15,Lambeth,Bus,99
2025-01-16,Lambeth,Bus,103
2025-01-17,Lambeth,Bus,105
2025-01-18,Lambeth,Bus,72
2025-01-19,Lambeth,Bus,89
2025-01-20,Lambeth,Bus,101
2025-01-21,Lambeth,Bus,94
2025-01-22,Lambeth,Bus,103
2025-01-23,Lambeth,Bus,91
2025-01-24,Lambeth,Bus,100
2025-01-25,Lambeth,Bus,66
2025-01-26,Lambeth,Bus,73
2025-01-27,Lambeth,Bus,111
2025-01-28,Lambeth,Bus,103
2025-01-29,Lambeth,Bus,116
2025-01-30,Lambeth,Bus,93
2025-01-31,Lambeth,Bus,110
2025-02-01,Lambeth,Bus,74
2025-02-02,Lambeth,Bus,80
2025-02-03,Lambeth,Bus,111
2025-02-04,Lambeth,Bus,102
2025-02-05,Lambeth,Bus,111
2025-02-06,Lambeth,Bus,108
2025-02-07,Lambeth,Bus,112
2025-02-08,Lambeth,Bus,55
2025-02-09,Lambeth,Bus,79
2025-02-10,Lambeth,Bus,94
2025-02-11,Lambeth,Bus,100
2025-02-12,Lambeth,Bus,101
2025-02-13,Lambeth,Bus,100
2025-02-14,Lambeth,Bus,97
2025-02-15,Lambeth,Bus,78
2025-02-16,Lambeth,Bus,73
2025-02-17,Lambeth,Bus,103
2025-02-18,Lambeth,Bus,98
2025-02-19,Lambeth,Bus,98
2025-02-20,Lambeth,Bus,108
2025-02-21,Lambeth,Bus,93
2025-02-22,Lambeth,Bus,64
2025-02-23,Lambeth,Bus,72
2025-02-24,Lambeth,Bus,96
2025-02-25,Lambeth,Bus,101
2025-02-26,Lambeth,Bus,94
2025-02-27,Lambeth,Bus,92
2025-02-28,Lambeth,Bus,110
2025-03-01,Lambeth,Bus,73
2025-03-02,Lambeth,Bus,66
2025-03-03,Lambeth,Bus,92
2025-03-04,Lambeth,Bus,83
2025-03-05,Lambeth,Bus,70
2025-03-06,Lambeth,Bus,89
2025-03-07,Lambeth,Bus,67
2025-03-08,Lambeth,Bus,63
2025-03-09,Lambeth,Bus,64
2025-03-10,Lambeth,Bus,81
2025-03-11,Lambeth,Bus,92
2025-03-12,Lambeth,Bus,77
2025-03-13,Lambeth,Bus,90
2025-03-14,Lambeth,Bus,84
2025-03-15,Lambeth,Bus,57
2025-03-16,Lambeth,Bus,58
2025-03-17,Lambeth,Bus,90
2025-03-18,Lambeth,Bus,71
2025-03-19,Lambeth,Bus,87
2025-03-20,Lambeth,Bus,79
2025-03-21,Lambeth,Bus,91
2025-03-22,Lambeth,Bus,64
2025-03-23,Lambeth,Bus,53
2025-03-24,Lambeth,Bus,81
2025-03-25,Lambeth,Bus,82
2025-03-26,Lambeth,Bus,93
2025-03-27,Lambeth,Bus,78
2025-03-28,Lambeth,Bus,80
2025-03-29,Lambeth,Bus,75
2025-03-30,Lambeth,Bus,60
2025-03-31,Lambeth,Bus,84
2025-04-01,Lambeth,Bus,76
2025-04-02,Lambeth,Bus,82
2025-04-03,Lambeth,Bus,82
2025-04-04,Lambeth,Bus,87
2025-04-05,Lambeth,Bus,58
2025-04-06,Lambeth,Bus,66
2025-04-07,Lambeth,Bus,73
2025-04-08,Lambeth,Bus,76
2025-04-09,Lambeth,Bus,76
2025-04-10,Lambeth,Bus,95
2025-04-11,Lambeth,Bus,75
2025-04-12,Lambeth,Bus,52
2025-04-13,Lambeth,Bus,61
2025-04-14,Lambeth,Bus,75
2025-04-15,Lambeth,Bus,70
2025-04-16,Lambeth,Bus,74
2025-04-17,Lambeth,Bus,78
2025-04-18,Lambeth,Bus,81
2025-04-19,Lambeth,Bus,50
2025-04-20,Lambeth,Bus,56
2025-04-21,Lambeth,Bus,77
2025-04-22,Lambeth,Bus,77
2025-04-23,Lambeth,Bus,85
2025-04-24,Lambeth,Bus,63
2025-04-25,Lambeth,Bus,80
2025-04-26,Lambeth,Bus,47
2025-04-27,Lambeth,Bus,56
2025-04-28,Lambeth,Bus,77
2025-04-29,Lambeth,Bus,82
2025-04-30,Lambeth,Bus,73
2025-05-01,Lambeth,Bus,87
2025-05-02,Lambeth,Bus,83
2025-05-03,Lambeth,Bus,50
2025-05-04,Lambeth,Bus,57
2025-05-05,Lambeth,Bus,78
2025-05-06,Lambeth,Bus,77
2025-05-07,Lambeth,Bus,77
2025-05-08,Lambeth,Bus,73
2025-05-09,Lambeth,Bus,90
2025-05-10,Lambeth,Bus,52
2025-05-11,Lambeth,Bus,70
2025-05-12,Lambeth,Bus,66
2025-05-13,Lambeth,Bus,72
2025-05-14,Lambeth,Bus,79
2025-05-15,Lambeth,Bus,74
2025-05-16,Lambeth,Bus,74
2025-05-17,Lambeth,Bus,59
2025-05-18,Lambeth,Bus,56
2025-05-19,Lambeth,Bus,75
2025-05-20,Lambeth,Bus,58
2025-05-21,Lambeth,Bus,77
2025-05-22,Lambeth,Bus,75
2025-05-23,Lambeth,Bus,72
2025-05-24,Lambeth,Bus,66
2025-05-25,Lambeth,Bus,56
2025-05-26,Lambeth,Bus,74
2025-05-27,Lambeth,Bus,75
2025-05-28,Lambeth,Bus,63
2025-05-29,Lambeth,Bus,82
2025-05-30,Lambeth,Bus,69
2025-05-31,Lambeth,Bus,55
2025-06-01,Lambeth,Bus,54
2025-06-02,Lambeth,Bus,75
2025-06-03,Lambeth,Bus,74
2025-06-04,Lambeth,Bus,73
2025-06-05,Lambeth,Bus,77
2025-06-06,Lambeth,Bus,74
2025-06-07,Lambeth,Bus,55
2025-06-08,Lambeth,Bus,55
2025-06-09,Lambeth,Bus,63
2025-06-10,Lambeth,Bus,76
2025-06-11,Lambeth,Bus,77
2025-06-12,Lambeth,Bus,77
2025-06-13,Lambeth,Bus,69
2025-06-14,Lambeth,Bus,59
2025-06-15,Lambeth,Bus,53
2025-06-16,Lambeth,Bus,77
2025-06-17,Lambeth,Bus,72
2025-06-18,Lambeth,Bus,72
2025-06-19,Lambeth,Bus,64
2025-06-20,Lambeth,Bus,73
2025-06-21,Lambeth,Bus,66
2025-06-22,Lambeth,Bus,56
2025-06-23,Lambeth,Bus,83
2025-06-24,Lambeth,Bus,78
2025-06-25,Lambeth,Bus,85
2025-06-26,Lambeth,Bus,85
2025-06-27,Lambeth,Bus,74
2025-06-28,Lambeth,Bus,47
2025-06-29,Lambeth,Bus,63
2025-06-30,Lambeth,Bus,85
2025-07-01,Lambeth,Bus,84
2025-07-02,Lambeth,Bus,74
2025-07-03,Lambeth,Bus,77
2025-07-04,Lambeth,Bus,81
2025-07-05,Lambeth,Bus,58
2025-07-06,Lambeth,Bus,58
2025-07-07,Lambeth,Bus,90
2025-07-08,Lambeth,Bus,83
2025-07-09,Lambeth,Bus,77
2025-07-10,Lambeth,Bus,83
2025-07-11,Lambeth,Bus,76
2025-07-12,Lambeth,Bus,63
2025-07-13,Lambeth,Bus,61
2025-07-14,Lambeth,Bus,82
2025-07-15,Lambeth,Bus,76
2025-07-16,Lambeth,Bus,90
2025-07-17,Lambeth,Bus,72
2025-07-18,Lambeth,Bus,89
2025-07-19,Lambeth,Bus,57
2025-07-20,Lambeth,Bus,54
2025-07-21,Lambeth,Bus,79
2025-07-22,Lambeth,Bus,81
2025-07-23,Lambeth,Bus,87
2025-07-24,Lambeth,Bus,84
2025-07-25,Lambeth,Bus,76
2025-07-26,Lambeth,Bus,62
2025-07-27,Lambeth,Bus,64
2025-07-28,Lambeth,Bus,96
2025-07-29,Lambeth,Bus,94
2025-07-30,Lambeth,Bus,88
2025-07-31,Lambeth,Bus,92
2025-08-01,Lambeth,Bus,94
2025-08-02,Lambeth,Bus,65
2025-08-03,Lambeth,Bus,70
2025-08-04,Lambeth,Bus,95
2025-08-05,Lambeth,Bus,84
2025-08-06,Lambeth,Bus,90
2025-08-07,Lambeth,Bus,81
2025-08-08,Lambeth,Bus,87
2025-08-09,Lambeth,Bus,60
2025-08-10,Lambeth,Bus,65
2025-08-11,Lambeth,Bus,92
2025-08-12,Lambeth,Bus,90
2025-08-13,Lambeth,Bus,74
2025-08-14,Lambeth,Bus,76
2025-08-15,Lambeth,Bus,88
2025-08-16,Lambeth,Bus,61
2025-08-17,Lambeth,Bus,62
2025-08-18,Lambeth,Bus,106
2025-08-19,Lambeth,Bus,94
2025-08-20,Lambeth,Bus,83
2025-08-21,Lambeth,Bus,105
2025-08-22,Lambeth,Bus,88
2025-08-23,Lambeth,Bus,62
2025-08-24,Lambeth,Bus,72
2025-08-25,Lambeth,Bus,96
2025-08-26,Lambeth,Bus,105
2025-08-27,Lambeth,Bus,96
2025-08-28,Lambeth,Bus,89
2025-08-29,Lambeth,Bus,76
2025-08-30,Lambeth,Bus,81
2025-08-31,Lambeth,Bus,63
2024-09-01,Southwark,Tube,115
2024-09-02,Southwark,Tube,146
2024-09-03,Southwark,Tube,133
2024-09-04,Southwark,Tube,137
2024-09-05,Southwark,Tube,163
2024-09-06,Southwark,Tube,132
2024-09-07,Southwark,Tube,103
2024-09-08,Southwark,Tube,120
2024-09-09,Southwark,Tube,125
2024-09-10,Southwark,Tube,165
2024-09-11,Southwark,Tube,158
2024-09-12,Southwark,Tube,142
2024-09-13,Southwark,Tube,136
2024-09-14,Southwark,Tube,92
2024-09-15,Southwark,Tube,116
2024-09-16,Southwark,Tube,180
2024-09-17,Southwark,Tube,152
2024-09-18,Southwark,Tube,134
2024-09-19,Southwark,Tube,156
2024-09-20,Southwark,Tube,160
2024-09-21,Southwark,Tube,111
2024-09-22,Southwark,Tube,111
2024-09-23,Southwark,Tube,137
2024-09-24,Southwark,Tube,147
2024-09-25,Southwark,Tube,153
2024-09-26,Southwark,Tube,148
2024-09-27,Southwark,Tube,131
2024-09-28,Southwark,Tube,120
2024-09-29,Southwark,Tube,116
2024-09-30,Southwark,Tube,153
2024-10-01,Southwark,Tube,147
2024-10-02,Southwark,Tube,136
2024-10-03,Southwark,Tube,163
2024-10-04,Southwark,Tube,142
2024-10-05,Southwark,Tube,115
2024-10-06,Southwark,Tube,122
2024-10-07,Southwark,Tube,163
2024-10-08,Southwark,Tube,158
2024-10-09,Southwark,Tube,171
2024-10-10,Southwark,Tube,148
2024-10-11,Southwark,Tube,150
2024-10-12,Southwark,Tube,122
2024-10-13,Southwark,Tube,120
2024-10-14,Southwark,Tube,171
2024-10-15,Southwark,Tube,151
2024-10-16,Southwark,Tube,149
2024-10-17,Southwark,Tube,171
2024-10-18,Southwark,Tube,158
2024-10-19,Southwark,Tube,109
2024-10-20,Southwark,Tube,104
2024-10-21,Southwark,Tube,166
2024-10-22,Southwark,Tube,180
2024-10-23,Southwark,Tube,154
2024-10-24,Southwark,Tube,189
2024-10-25,Southwark,Tube,181
2024-10-26,Southwark,Tube,115
2024-10-27,Southwark,Tube,121
2024-10-28,Southwark,Tube,145
2024-10-29,Southwark,Tube,178
2024-10-30,Southwark,Tube,160
2024-10-31,Southwark,Tube,149
2024-11-01,Southwark,Tube,165
2024-11-02,Southwark,Tube,136
2024-11-03,Southwark,Tube,115
2024-11-04,Southwark,Tube,177
2024-11-05,Southwark,Tube,179
2024-11-06,Southwark,Tube,153
2024-11-07,Southwark,Tube,163
2024-11-08,Southwark,Tube,172
2024-11-09,Southwark,Tube,122
2024-11-10,Southwark,Tube,145
2024-11-11,Southwark,Tube,161
2024-11-12,Southwark,Tube,150
2024-11-13,Southwark,Tube,180
2024-11-14,Southwark,Tube,159
2024-11-15,Southwark,Tube,139
2024-11-16,Southwark,Tube,137
2024-11-17,Southwark,Tube,111
2024-11-18,Southwark,Tube,180
2024-11-19,Southwark,Tube,153
2024-11-20,Southwark,Tube,162
2024-11-21,Southwark,Tube,154
2024-11-22,Southwark,Tube,168
2024-11-23,Southwark,Tube,123
2024-11-24,Southwark,Tube,127
2024-11-25,Southwark,Tube,156
2024-11-26,Southwark,Tube,147
2024-11-27,Southwark,Tube,168
2024-11-28,Southwark,Tube,190
2024-11-29,Southwark,Tube,191
2024-11-30,Southwark,Tube,125
2024-12-01,Southwark,Tube,129
2024-12-02,Southwark,Tube,197
2024-12-03,Southwark,Tube,180
2024-12-04,Southwark,Tube,180
2024-12-05,Southwark,Tube,151
2024-12-06,Southwark,Tube,161
2024-12-07,Southwark,Tube,130
2024-12-08,Southwark,Tube,123
2024-12-09,Southwark,Tube,161
2024-12-10,Southwark,Tube,159
2024-12-11,Southwark,Tube,144
2024-12-12,Southwark,Tube,163
2024-12-13,Southwark,Tube,163
2024-12-14,Southwark,Tube,146
2024-12-15,Southwark,Tube,138
2024-12-16,Southwark,Tube,172
2024-12-17,Southwark,Tube,143
2024-12-18,Southwark,Tube,175
2024-12-19,Southwark,Tube,159
2024-12-20,Southwark,Tube,159
2024-12-21,Southwark,Tube,117
2024-12-22,Southwark,Tube,144
2024-12-23,Southwark,Tube,166
2024-12-24,Southwark,Tube,173
2024-12-25,Southwark,Tube,148
2024-12-26,Southwark,Tube,158
2024-12-27,Southwark,Tube,181
2024-12-28,Southwark,Tube,135
2024-12-29,Southwark,Tube,102
2024-12-30,Southwark,Tube,155
2024-12-31,Southwark,Tube,175
2025-01-01,Southwark,Tube,171
2025-01-02,Southwark,Tube,158
2025-01-03,Southwark,Tube,177
2025-01-04,Southwark,Tube,120
2025-01-05,Southwark,Tube,122
2025-01-06,Southwark,Tube,172
2025-01-07,Southwark,Tube,163
2025-01-08,Southwark,Tube,159
2025-01-09,Southwark,Tube,157
2025-01-10,Southwark,Tube,162
2025-01-11,Southwark,Tube,116
2025-01-12,Southwark,Tube,104
2025-01-13,Southwark,Tube,178
2025-01-14,Southwark,Tube,158
2025-01-15,Southwark,Tube,165
2025-01-16,Southwark,Tube,170
2025-01-17,Southwark,Tube,167
2025-01-18,Southwark,Tube,110
2025-01-19,Southwark,Tube,122
2025-01-20,Southwark,Tube,159
2025-01-21,Southwark,Tube,128
2025-01-22,Southwark,Tube,147
2025-01-23,Southwark,Tube,151
2025-01-24,Southwark,Tube,157
2025-01-25,Southwark,Tube,105
2025-01-26,Southwark,Tube,100
2025-01-27,Southwark,Tube,164
2025-01-28,Southwark,Tube,182
2025-01-29,Southwark,Tube,175
2025-01-30,Southwark,Tube,156
2025-01-31,Southwark,Tube,165
2025-02-01,Southwark,Tube,118
2025-02-02,Southwark,Tube,97
2025-02-03,Southwark,Tube,152
2025-02-04,Southwark,Tube,151
2025-02-05,Southwark,Tube,160
2025-02-06,Southwark,Tube,167
2025-02-07,Southwark,Tube,180
2025-02-08,Southwark,Tube,108
2025-02-09,Southwark,Tube,104
2025-02-10,Southwark,Tube,147
2025-02-11,Southwark,Tube,153
2025-02-12,Southwark,Tube,164
2025-02-13,Southwark,Tube,154
2025-02-14,Southwark,Tube,145
2025-02-15,Southwark,Tube,112
2025-02-16,Southwark,Tube,111
2025-02-17,Southwark,Tube,155
2025-02-18,Southwark,Tube,128
2025-02-19,Southwark,Tube,145
2025-02-20,Southwark,Tube,157
2025-02-21,Southwark,Tube,168
2025-02-22,Southwark,Tube,109
2025-02-23,Southwark,Tube,122
2025-02-24,Southwark,Tube,166
2025-02-25,Southwark,Tube,147
2025-02-26,Southwark,Tube,141
2025-02-27,Southwark,Tube,140
2025-02-28,Southwark,Tube,147
2025-03-01,Southwark,Tube,116
2025-03-02,Southwark,Tube,94
2025-03-03,Southwark,Tube,162
2025-03-04,Southwark,Tube,136
2025-03-05,Southwark,Tube,123
2025-03-06,Southwark,Tube,150
2025-03-07,Southwark,Tube,144
2025-03-08,Southwark,Tube,99
2025-03-09,Southwark,Tube,107
2025-03-10,Southwark,Tube,160
2025-03-11,Southwark,Tube,155
2025-03-12,Southwark,Tube,132
2025-03-13,Southwark,Tube,133
2025-03-14,Southwark,Tube,140
2025-03-15,Southwark,Tube,103
2025-03-16,Southwark,Tube,98
2025-03-17,Southwark,Tube,136
2025-03-18,Southwark,Tube,128
2025-03-19,Southwark,Tube,134
2025-03-20,Southwark,Tube,135
2025-03-21,Southwark,Tube,132
2025-03-22,Southwark,Tube,106
2025-03-23,Southwark,Tube,92
2025-03-24,Southwark,Tube,134
2025-03-25,Southwark,Tube,113
2025-03-26,Southwark,Tube,130
2025-03-27,Southwark,Tube,135
2025-03-28,Southwark,Tube,126
2025-03-29,Southwark,Tube,110
2025-03-30,Southwark,Tube,88
2025-03-31,Southwark,Tube,142
2025-04-01,Southwark,Tube,131
2025-04-02,Southwark,Tube,130
2025-04-03,Southwark,Tube,131
2025-04-04,Southwark,Tube,120
2025-04-05,Southwark,Tube,96
2025-04-06,Southwark,Tube,106
2025-04-07,Southwark,Tube,125
2025-04-08,Southwark,Tube,125
2025-04-09,Southwark,Tube,131
2025-04-10,Southwark,Tube,124
2025-04-11,Southwark,Tube,111
2025-04-12,Southwark,Tube,97
2025-04-13,Southwark,Tube,92
2025-04-14,Southwark,Tube,115
2025-04-15,Southwark,Tube,141
2025-04-16,Southwark,Tube,121
2025-04-17,Southwark,Tube,127
2025-04-18,Southwark,Tube,118
2025-04-19,Southwark,Tube,91
2025-04-20,Southwark,Tube,113
2025-04-21,Southwark,Tube,123
2025-04-22,Southwark,Tube,119
2025-04-23,Southwark,Tube,135
2025-04-24,Southwark,Tube,114
2025-04-25,Southwark,Tube,117
2025-04-26,Southwark,Tube,84
2025-04-27,Southwark,Tube,88
2025-04-28,Southwark,Tube,113
2025-04-29,Southwark,Tube,118
2025-04-30,Southwark,Tube,112
2025-05-01,Southwark,Tube,121
2025-05-02,Southwark,Tube,126
2025-05-03,Southwark,Tube,90
2025-05-04,Southwark,Tube,92
2025-05-05,Southwark,Tube,133
2025-05-06,Southwark,Tube,121
2025-05-07,Southwark,Tube,144
2025-05-08,Southwark,Tube,124
2025-05-09,Southwark,Tube,114
2025-05-10,Southwark,Tube,93
2025-05-11,Southwark,Tube,93
2025-05-12,Southwark,Tube,94
2025-05-13,Southwark,Tube,109
2025-05-14,Southwark,Tube,117
2025-05-15,Southwark,Tube,136
2025-05-16,Southwark,Tube,111
2025-05-17,Southwark,Tube,88
2025-05-18,Southwark,Tube,99
2025-05-19,Southwark,Tube,121
2025-05-20,Southwark,Tube,109
2025-05-21,Southwark,Tube,107
2025-05-22,Southwark,Tube,111
2025-05-23,Southwark,Tube,110
2025-05-24,Southwark,Tube,83
2025-05-25,Southwark,Tube,81
2025-05-26,Southwark,Tube,102
2025-05-27,Southwark,Tube,102
2025-05-28,Southwark,Tube,127
2025-05-29,Southwark,Tube,128
2025-05-30,Southwark,Tube,123
2025-05-31,Southwark,Tube,90
2025-06-01,Southwark,Tube,87
2025-06-02,Southwark,Tube,115
2025-06-03,Southwark,Tube,119
2025-06-04,Southwark,Tube,96
2025-06-05,Southwark,Tube,113
2025-06-06,Southwark,Tube,103
2025-06-07,Southwark,Tube,90
2025-06-08,Southwark,Tube,80
2025-06-09,Southwark,Tube,99
2025-06-10,Southwark,Tube,124
2025-06-11,Southwark,Tube,113
2025-06-12,Southwark,Tube,110
2025-06-13,Southwark,Tube,110
2025-06-14,Southwark,Tube,85
2025-06-15,Southwark,Tube,95
2025-06-16,Southwark,Tube,113
2025-06-17,Southwark,Tube,108
2025-06-18,Southwark,Tube,110
2025-06-19,Southwark,Tube,109
2025-06-20,Southwark,Tube,112
2025-06-21,Southwark,Tube,93
2025-06-22,Southwark,Tube,92
2025-06-23,Southwark,Tube,111
2025-06-24,Southwark,Tube,101
2025-06-25,Southwark,Tube,136
2025-06-26,Southwark,Tube,111
2025-06-27,Southwark,Tube,98
2025-06-28,Southwark,Tube,84
2025-06-29,Southwark,Tube,79
2025-06-30,Southwark,Tube,116
2025-07-01,Southwark,Tube,128
2025-07-02,Southwark,Tube,127
2025-07-03,Southwark,Tube,126
2025-07-04,Southwark,Tube,112
2025-07-05,Southwark,Tube,84
2025-07-06,Southwark,Tube,81
2025-07-07,Southwark,Tube,119
2025-07-08,Southwark,Tube,119
2025-07-09,Southwark,Tube,118
2025-07-10,Southwark,Tube,143
2025-07-11,Southwark,Tube,101
2025-07-12,Southwark,Tube,86
2025-07-13,Southwark,Tube,76
2025-07-14,Southwark,Tube,113
2025-07-15,Southwark,Tube,109
2025-07-16,Southwark,Tube,113
2025-07-17,Southwark,Tube,124
2025-07-18,Southwark,Tube,129
2025-07-19,Southwark,Tube,94
2025-07-20,Southwark,Tube,90
2025-07-21,Southwark,Tube,131
2025-07-22,Southwark,Tube,140
2025-07-23,Southwark,Tube,126
2025-07-24,Southwark,Tube,138
2025-07-25,Southwark,Tube,116
2025-07-26,Southwark,Tube,95
2025-07-27,Southwark,Tube,94
2025-07-28,Southwark,Tube,113
2025-07-29,Southwark,Tube,128
2025-07-30,Southwark,Tube,126
2025-07-31,Southwark,Tube,115
2025-08-01,Southwark,Tube,135
2025-08-02,Southwark,Tube,92
2025-08-03,Southwark,Tube,119
2025-08-04,Southwark,Tube,118
2025-08-05,Southwark,Tube,122
2025-08-06,Southwark,Tube,140
2025-08-07,Southwark,Tube,122
2025-08-08,Southwark,Tube,133
2025-08-09,Southwark,Tube,97
2025-08-10,Southwark,Tube,96
2025-08-11,Southwark,Tube,122
2025-08-12,Southwark,Tube,136
2025-08-13,Southwark,Tube,113
2025-08-14,Southwark,Tube,129
2025-08-15,Southwark,Tube,144
2025-08-16,Southwark,Tube,95
2025-08-17,Southwark,Tube,102
2025-08-18,Southwark,Tube,132
2025-08-19,Southwark,Tube,145
2025-08-20,Southwark,Tube,102
2025-08-21,Southwark,Tube,147
2025-08-22,Southwark,Tube,130
2025-08-23,Southwark,Tube,97
2025-08-24,Southwark,Tube,107
2025-08-25,Southwark,Tube,129
2025-08-26,Southwark,Tube,117
2025-08-27,Southwark,Tube,149
2025-08-28,Southwark,Tube,160
2025-08-29,Southwark,Tube,117
2025-08-30,Southwark,Tube,101
2025-08-31,Southwark,Tube,107
2024-09-01,Southwark,Bus,81
2024-09-02,Southwark,Bus,126
2024-09-03,Southwark,Bus,103
2024-09-04,Southwark,Bus,103
2024-09-05,Southwark,Bus,100
2024-09-06,Southwark,Bus,110
2024-09-07,Southwark,Bus,81
2024-09-08,Southwark,Bus,80
2024-09-09,Southwark,Bus,95
2024-09-10,Southwark,Bus,110
2024-09-11,Southwark,Bus,102
2024-09-12,Southwark,Bus,99
2024-09-13,Southwark,Bus,100
2024-09-14,Southwark,Bus,79
